Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m3e1,branch-sizd,branch-yuxs,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: Overall impulsiveness,Store: Attentional impulsivity,Store: Motor impulsivity,Store: Non-planning impulsivity
39,1720167992364,05/07/2024 08:26:32,1720171592364,1,05/07/2024 10:26:32,172913,29,questionnaire-mvz2,,38764824,BLIND,11375695,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,D,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,19) My breathing is fast and shallow-quantised,1,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,15,0,0,0
40,1720167992367,05/07/2024 08:26:32,1720171592367,1,05/07/2024 10:26:32,172913,29,questionnaire-mvz2,,38764824,BLIND,11375695,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,D,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,20) I worry that I cannot control my thoughts as well as I would like to,Not At All,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,15,0,0,0
41,1720167992370,05/07/2024 08:26:32,1720171592370,1,05/07/2024 10:26:32,172913,29,questionnaire-mvz2,,38764824,BLIND,11375695,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,D,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,20) I worry that I cannot control my thoughts as well as I would like to-quantised,1,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,15,0,0,0
42,1720167992373,05/07/2024 08:26:32,1720171592373,1,05/07/2024 10:26:32,172913,29,questionnaire-mvz2,,38764824,BLIND,11375695,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,D,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,21) I have butterflies in the stomach,Not At All,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,15,0,0,0
43,1720167992376,05/07/2024 08:26:32,1720171592376,1,05/07/2024 10:26:32,172913,29,questionnaire-mvz2,,38764824,BLIND,11375695,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,D,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,21) I have butterflies in the stomach-quantised,1,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,15,0,0,0
44,1720167992379,05/07/2024 08:26:32,1720171592379,1,05/07/2024 10:26:32,172913,29,questionnaire-mvz2,,38764824,BLIND,11375695,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,D,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,22) My palms feel clammy,Not At All,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,15,0,0,0
45,1720167992382,05/07/2024 08:26:32,1720171592382,1,05/07/2024 10:26:32,172913,29,questionnaire-mvz2,,38764824,BLIND,11375695,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,D,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,22) My palms feel clammy-quantised,1,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,15,0,0,0
46,1720167992385,05/07/2024 08:26:32,1720171592385,1,05/07/2024 10:26:32,172913,29,questionnaire-mvz2,,38764824,BLIND,11375695,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,D,Consent,eligible,,,,Overall impulsiveness,response,score,15,,,,,,,,,
47,1720167992388,05/07/2024 08:26:32,1720171592388,1,05/07/2024 10:26:32,172913,29,questionnaire-mvz2,,38764824,BLIND,11375695,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,D,Consent,eligible,,,,Attentional impulsivity,response,score,0,,,,,,,,,
48,1720167992390,05/07/2024 08:26:32,1720171592390,1,05/07/2024 10:26:32,172913,29,questionnaire-mvz2,,38764824,BLIND,11375695,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,D,Consent,eligible,,,,Motor impulsivity,response,score,0,,,,,,,,,
49,1720167992393,05/07/2024 08:26:32,1720171592393,1,05/07/2024 10:26:32,172913,29,questionnaire-mvz2,,38764824,BLIND,11375695,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,D,Consent,eligible,,,,Non-planning impulsivity,response,score,0,,,,,,,,,
50,1720167992397,05/07/2024 08:26:32,1720171592397,1,05/07/2024 10:26:32,172913,29,questionnaire-mvz2,,38764824,BLIND,11375695,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,D,Consent,eligible,,,,,info,,END,,,,,,,,,
1,1720169535947,05/07/2024 08:52:15,1720173135947,1,05/07/2024 10:52:15,172913,29,questionnaire-mvz2,,38765706,BLIND,11375840,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,1920x1080,1879x1008,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,D,Consent,eligible,,,,,info,,BEGIN,,,,,,,,,
2,1720169593975,05/07/2024 08:53:13,1720173193975,1,05/07/2024 10:53:13,172913,29,questionnaire-mvz2,,38765706,BLIND,11375840,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,1920x1080,1879x1008,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,D,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,1) My heart beats fast,Moderately,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,27,0,0,0
3,1720169593977,05/07/2024 08:53:13,1720173193977,1,05/07/2024 10:53:13,172913,29,questionnaire-mvz2,,38765706,BLIND,11375840,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,1920x1080,1879x1008,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,D,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,1) My heart beats fast-quantised,3,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,27,0,0,0
4,1720169593978,05/07/2024 08:53:13,1720173193978,1,05/07/2024 10:53:13,172913,29,questionnaire-mvz2,,38765706,BLIND,11375840,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,1920x1080,1879x1008,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,D,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,2) My muscles are tense,A Little,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,27,0,0,0
5,1720169593979,05/07/2024 08:53:13,1720173193979,1,05/07/2024 10:53:13,172913,29,questionnaire-mvz2,,38765706,BLIND,11375840,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,1920x1080,1879x1008,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,D,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,2) My muscles are tense-quantised,2,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,27,0,0,0
6,1720169593980,05/07/2024 08:53:13,1720173193980,1,05/07/2024 10:53:13,172913,29,questionnaire-mvz2,,38765706,BLIND,11375840,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,1920x1080,1879x1008,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,D,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,3) I feel agonized over my problems,A Little,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,27,0,0,0
7,1720169593981,05/07/2024 08:53:13,1720173193981,1,05/07/2024 10:53:13,172913,29,questionnaire-mvz2,,38765706,BLIND,11375840,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,1920x1080,1879x1008,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,D,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,3) I feel agonized over my problems-quantised,2,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,27,0,0,0
8,1720169593984,05/07/2024 08:53:13,1720173193984,1,05/07/2024 10:53:13,172913,29,questionnaire-mvz2,,38765706,BLIND,11375840,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,1920x1080,1879x1008,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,D,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,4) I think that others won’t approve of me,Very Much So,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,27,0,0,0
9,1720169593985,05/07/2024 08:53:13,1720173193985,1,05/07/2024 10:53:13,172913,29,questionnaire-mvz2,,38765706,BLIND,11375840,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,1920x1080,1879x1008,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,D,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,4) I think that others won’t approve of me-quantised,4,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,27,0,0,0
10,1720169593986,05/07/2024 08:53:13,1720173193986,1,05/07/2024 10:53:13,172913,29,questionnaire-mvz2,,38765706,BLIND,11375840,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,1920x1080,1879x1008,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,D,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,5)  I feel like I’m missing out on things because I can’t make up my mind soon enough,Very Much So,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,27,0,0,0
11,1720169593987,05/07/2024 08:53:13,1720173193987,1,05/07/2024 10:53:13,172913,29,questionnaire-mvz2,,38765706,BLIND,11375840,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,1920x1080,1879x1008,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,D,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,5)  I feel like I’m missing out on things because I can’t make up my mind soon enough-quantised,4,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,27,0,0,0
12,1720169593988,05/07/2024 08:53:13,1720173193988,1,05/07/2024 10:53:13,172913,29,questionnaire-mvz2,,38765706,BLIND,11375840,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,1920x1080,1879x1008,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,D,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,6) I feel dizzy,Not At All,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,27,0,0,0
