Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m3e1,branch-sizd,branch-yuxs,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
2,1720176155527,05/07/2024 10:42:35,1720179755527,1,05/07/2024 12:42:35,172913,29,questionnaire-y173,,38767959,BLIND,11376033,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Consent Form end (Clone),1,C,Consent,eligible,,,,,info,,END,,,,,
1,1720176293730,05/07/2024 10:44:53,1720179893730,1,05/07/2024 12:44:53,172913,29,questionnaire-y173,,38768058,BLIND,11376027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x945,,,0,Consent Form end (Clone),1,A,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720176295306,05/07/2024 10:44:55,1720179895306,1,05/07/2024 12:44:55,172913,29,questionnaire-y173,,38768058,BLIND,11376027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x945,,,0,Consent Form end (Clone),1,A,Consent,eligible,,,,,info,,END,,,,,
1,1720176744888,05/07/2024 10:52:24,1720180344888,1,05/07/2024 12:52:24,172913,29,questionnaire-y173,,38768391,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Consent Form end (Clone),1,B,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720176749410,05/07/2024 10:52:29,1720180349410,1,05/07/2024 12:52:29,172913,29,questionnaire-y173,,38768391,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Consent Form end (Clone),1,B,Consent,eligible,,,,,info,,END,,,,,
1,1720177167409,05/07/2024 10:59:27,1720180767409,1,05/07/2024 12:59:27,172913,29,questionnaire-y173,,38768615,BLIND,11376173,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Consent Form end (Clone),1,D,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720177174036,05/07/2024 10:59:34,1720180774036,1,05/07/2024 12:59:34,172913,29,questionnaire-y173,,38768615,BLIND,11376173,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Consent Form end (Clone),1,D,Consent,eligible,,,,,info,,END,,,,,
1,1720177645939,05/07/2024 11:07:25,1720181245939,1,05/07/2024 13:07:25,172913,29,questionnaire-y173,,38768903,BLIND,11376230,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1369x664,,,0,Consent Form end (Clone),1,A,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720177648622,05/07/2024 11:07:28,1720181248622,1,05/07/2024 13:07:28,172913,29,questionnaire-y173,,38768903,BLIND,11376230,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1369x664,,,0,Consent Form end (Clone),1,A,Consent,eligible,,,,,info,,END,,,,,
1,1720177861771,05/07/2024 11:11:01,1720181461771,1,05/07/2024 13:11:01,172913,29,questionnaire-y173,,38769042,BLIND,11376375,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,,,0,Consent Form end (Clone),1,E,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720177863900,05/07/2024 11:11:03,1720181463900,1,05/07/2024 13:11:03,172913,29,questionnaire-y173,,38769042,BLIND,11376375,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,,,0,Consent Form end (Clone),1,E,Consent,eligible,,,,,info,,END,,,,,
1,1720178488447,05/07/2024 11:21:28,1720182088447,1,05/07/2024 13:21:28,172913,29,questionnaire-y173,,38769289,BLIND,11376359,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1523x694,,,0,Consent Form end (Clone),1,F,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720178491301,05/07/2024 11:21:31,1720182091301,1,05/07/2024 13:21:31,172913,29,questionnaire-y173,,38769289,BLIND,11376359,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1523x694,,,0,Consent Form end (Clone),1,F,Consent,eligible,,,,,info,,END,,,,,
1,1720179013960,05/07/2024 11:30:13,1720182613960,1,05/07/2024 13:30:13,172913,29,questionnaire-y173,,38769467,BLIND,11376296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x641,,,0,Consent Form end (Clone),1,E,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720179021762,05/07/2024 11:30:21,1720182621762,1,05/07/2024 13:30:21,172913,29,questionnaire-y173,,38769467,BLIND,11376296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x641,,,0,Consent Form end (Clone),1,E,Consent,eligible,,,,,info,,END,,,,,
1,1720179112321,05/07/2024 11:31:52,1720182712321,1,05/07/2024 13:31:52,172913,29,questionnaire-y173,,38769498,BLIND,11376521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x945,,,0,Consent Form end (Clone),1,B,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720179114259,05/07/2024 11:31:54,1720182714259,1,05/07/2024 13:31:54,172913,29,questionnaire-y173,,38769498,BLIND,11376521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x945,,,0,Consent Form end (Clone),1,B,Consent,eligible,,,,,info,,END,,,,,
1,1720179259815,05/07/2024 11:34:19,1720182859815,1,05/07/2024 13:34:19,172913,29,questionnaire-y173,,38769557,BLIND,11376357,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x699,,,0,Consent Form end (Clone),1,A,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720179265612,05/07/2024 11:34:25,1720182865612,1,05/07/2024 13:34:25,172913,29,questionnaire-y173,,38769557,BLIND,11376357,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x699,,,0,Consent Form end (Clone),1,A,Consent,eligible,,,,,info,,END,,,,,
1,1720179451903,05/07/2024 11:37:31,1720183051903,1,05/07/2024 13:37:31,172913,29,questionnaire-y173,,38769596,BLIND,11376326,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,911x411,,,0,Consent Form end (Clone),1,F,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720179491055,05/07/2024 11:38:11,1720183091055,1,05/07/2024 13:38:11,172913,29,questionnaire-y173,,38769596,BLIND,11376326,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,911x411,,,0,Consent Form end (Clone),1,F,Consent,eligible,,,,,info,,END,,,,,
1,1720179801842,05/07/2024 11:43:21,1720183401842,1,05/07/2024 13:43:21,172913,29,questionnaire-y173,,38769701,BLIND,11376459,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1245x587,,,0,Consent Form end (Clone),1,C,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720179818065,05/07/2024 11:43:38,1720183418065,1,05/07/2024 13:43:38,172913,29,questionnaire-y173,,38769701,BLIND,11376459,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1245x587,,,0,Consent Form end (Clone),1,C,Consent,eligible,,,,,info,,END,,,,,
1,1720180322960,05/07/2024 11:52:02,1720183922960,1,05/07/2024 13:52:02,172913,29,questionnaire-y173,,38769878,BLIND,11376583,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,960x455,,,0,Consent Form end (Clone),1,A,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720180325098,05/07/2024 11:52:05,1720183925098,1,05/07/2024 13:52:05,172913,29,questionnaire-y173,,38769878,BLIND,11376583,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,960x455,,,0,Consent Form end (Clone),1,A,Consent,eligible,,,,,info,,END,,,,,
1,1720180593399,05/07/2024 11:56:33,1720184193399,1,05/07/2024 13:56:33,172913,29,questionnaire-y173,,38769963,BLIND,11376370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1284x605,1280x599,,,0,Consent Form end (Clone),1,D,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720180597062,05/07/2024 11:56:37,1720184197062,1,05/07/2024 13:56:37,172913,29,questionnaire-y173,,38769963,BLIND,11376370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1284x605,1280x599,,,0,Consent Form end (Clone),1,D,Consent,eligible,,,,,info,,END,,,,,
1,1720181241579,05/07/2024 12:07:21,1720156041579,-7,04/07/2024 22:07:21,172913,29,questionnaire-y173,,38770220,BLIND,11376563,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x641,,,0,Consent Form end (Clone),1,F,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720181245650,05/07/2024 12:07:25,1720156045650,-7,04/07/2024 22:07:25,172913,29,questionnaire-y173,,38770220,BLIND,11376563,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x641,,,0,Consent Form end (Clone),1,F,Consent,eligible,,,,,info,,END,,,,,
1,1720181490426,05/07/2024 12:11:30,1720185090426,1,05/07/2024 14:11:30,172913,29,questionnaire-y173,,38770318,BLIND,11376681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Consent Form end (Clone),1,F,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720181492791,05/07/2024 12:11:32,1720185092791,1,05/07/2024 14:11:32,172913,29,questionnaire-y173,,38770318,BLIND,11376681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Consent Form end (Clone),1,F,Consent,eligible,,,,,info,,END,,,,,
1,1720181783566,05/07/2024 12:16:23,1720185383566,1,05/07/2024 14:16:23,172913,29,questionnaire-y173,,38770435,BLIND,11376488,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Consent Form end (Clone),1,D,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720181788607,05/07/2024 12:16:28,1720185388607,1,05/07/2024 14:16:28,172913,29,questionnaire-y173,,38770435,BLIND,11376488,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Consent Form end (Clone),1,D,Consent,eligible,,,,,info,,END,,,,,
1,1720182094150,05/07/2024 12:21:34,1720185694150,1,05/07/2024 14:21:34,172913,29,questionnaire-y173,,38770546,BLIND,11376629,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x813,,,0,Consent Form end (Clone),1,C,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720182099526,05/07/2024 12:21:39,1720185699526,1,05/07/2024 14:21:39,172913,29,questionnaire-y173,,38770546,BLIND,11376629,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x813,,,0,Consent Form end (Clone),1,C,Consent,eligible,,,,,info,,END,,,,,
1,1720182294172,05/07/2024 12:24:54,1720185894172,1,05/07/2024 14:24:54,172913,29,questionnaire-y173,,38770615,BLIND,11376666,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,,,0,Consent Form end (Clone),1,E,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720182368328,05/07/2024 12:26:08,1720185968328,1,05/07/2024 14:26:08,172913,29,questionnaire-y173,,38770615,BLIND,11376666,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,,,0,Consent Form end (Clone),1,E,Consent,eligible,,,,,info,,END,,,,,
1,1720182557746,05/07/2024 12:29:17,1720186157746,1,05/07/2024 14:29:17,172913,29,questionnaire-y173,,38770728,BLIND,11376715,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1920x1200,1920x1088,,,0,Consent Form end (Clone),1,D,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720182563168,05/07/2024 12:29:23,1720186163168,1,05/07/2024 14:29:23,172913,29,questionnaire-y173,,38770728,BLIND,11376715,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1920x1200,1920x1088,,,0,Consent Form end (Clone),1,D,Consent,eligible,,,,,info,,END,,,,,
1,1720182627319,05/07/2024 12:30:27,1720186227319,1,05/07/2024 14:30:27,172913,29,questionnaire-y173,,38770750,BLIND,11376667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1885x946,,,0,Consent Form end (Clone),1,B,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720182640853,05/07/2024 12:30:40,1720186240853,1,05/07/2024 14:30:40,172913,29,questionnaire-y173,,38770750,BLIND,11376667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1885x946,,,0,Consent Form end (Clone),1,B,Consent,eligible,,,,,info,,END,,,,,
1,1720182655420,05/07/2024 12:30:55,1720186255420,1,05/07/2024 14:30:55,172913,29,questionnaire-y173,,38770757,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1920x827,,,0,Consent Form end (Clone),1,B,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720182661415,05/07/2024 12:31:01,1720186261415,1,05/07/2024 14:31:01,172913,29,questionnaire-y173,,38770757,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1920x827,,,0,Consent Form end (Clone),1,B,Consent,eligible,,,,,info,,END,,,,,
1,1720183467320,05/07/2024 12:44:27,1720187067320,1,05/07/2024 14:44:27,172913,29,questionnaire-y173,,38771109,BLIND,11376760,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1242x575,,,0,Consent Form end (Clone),1,C,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720183482218,05/07/2024 12:44:42,1720187082218,1,05/07/2024 14:44:42,172913,29,questionnaire-y173,,38771109,BLIND,11376760,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1242x575,,,0,Consent Form end (Clone),1,C,Consent,eligible,,,,,info,,END,,,,,
1,1720183829762,05/07/2024 12:50:29,1720187429762,1,05/07/2024 14:50:29,172913,29,questionnaire-y173,,38771209,BLIND,11376853,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x813,,,0,Consent Form end (Clone),1,D,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720183837867,05/07/2024 12:50:37,1720187437867,1,05/07/2024 14:50:37,172913,29,questionnaire-y173,,38771209,BLIND,11376853,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x813,,,0,Consent Form end (Clone),1,D,Consent,eligible,,,,,info,,END,,,,,
1,1720184089046,05/07/2024 12:54:49,1720187689046,1,05/07/2024 14:54:49,172913,29,questionnaire-y173,,38771299,BLIND,11376647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,,,0,Consent Form end (Clone),1,A,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720184102730,05/07/2024 12:55:02,1720187702730,1,05/07/2024 14:55:02,172913,29,questionnaire-y173,,38771299,BLIND,11376647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,,,0,Consent Form end (Clone),1,A,Consent,eligible,,,,,info,,END,,,,,
1,1720184282049,05/07/2024 12:58:02,1720187882049,1,05/07/2024 14:58:02,172913,29,questionnaire-y173,,38771378,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Consent Form end (Clone),1,F,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720184289104,05/07/2024 12:58:09,1720187889104,1,05/07/2024 14:58:09,172913,29,questionnaire-y173,,38771378,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Consent Form end (Clone),1,F,Consent,eligible,,,,,info,,END,,,,,
1,1720184293072,05/07/2024 12:58:13,1720187893072,1,05/07/2024 14:58:13,172913,29,questionnaire-y173,,38771380,BLIND,11376894,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x899,,,0,Consent Form end (Clone),1,C,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720184297161,05/07/2024 12:58:17,1720187897161,1,05/07/2024 14:58:17,172913,29,questionnaire-y173,,38771380,BLIND,11376894,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x899,,,0,Consent Form end (Clone),1,C,Consent,eligible,,,,,info,,END,,,,,
1,1720184325872,05/07/2024 12:58:45,1720187925872,1,05/07/2024 14:58:45,172913,29,questionnaire-y173,,38771395,BLIND,11376914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x993,,,0,Consent Form end (Clone),1,B,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720184329543,05/07/2024 12:58:49,1720187929543,1,05/07/2024 14:58:49,172913,29,questionnaire-y173,,38771395,BLIND,11376914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x993,,,0,Consent Form end (Clone),1,B,Consent,eligible,,,,,info,,END,,,,,
1,1720184846982,05/07/2024 13:07:26,1720188446982,1,05/07/2024 15:07:26,172913,29,questionnaire-y173,,38771601,BLIND,11376903,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,,,0,Consent Form end (Clone),1,E,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720184858912,05/07/2024 13:07:38,1720188458912,1,05/07/2024 15:07:38,172913,29,questionnaire-y173,,38771601,BLIND,11376903,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,,,0,Consent Form end (Clone),1,E,Consent,eligible,,,,,info,,END,,,,,
1,1720185196813,05/07/2024 13:13:16,1720188796813,1,05/07/2024 15:13:16,172913,29,questionnaire-y173,,38771767,BLIND,11376807,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Consent Form end (Clone),1,E,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720185200965,05/07/2024 13:13:20,1720188800965,1,05/07/2024 15:13:20,172913,29,questionnaire-y173,,38771767,BLIND,11376807,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Consent Form end (Clone),1,E,Consent,eligible,,,,,info,,END,,,,,
1,1720186095042,05/07/2024 13:28:15,1720189695042,1,05/07/2024 15:28:15,172913,29,questionnaire-y173,,38772168,BLIND,11376994,,complete,,,mobile,undefined M2101K6G,Android 12,Yandex 23.9.7.83.00,393x873,393x715,,,0,Consent Form end (Clone),1,A,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720186101261,05/07/2024 13:28:21,1720189701261,1,05/07/2024 15:28:21,172913,29,questionnaire-y173,,38772168,BLIND,11376994,,complete,,,mobile,undefined M2101K6G,Android 12,Yandex 23.9.7.83.00,393x873,393x715,,,0,Consent Form end (Clone),1,A,Consent,eligible,,,,,info,,END,,,,,
1,1720186594658,05/07/2024 13:36:34,1720190194658,1,05/07/2024 15:36:34,172913,29,questionnaire-y173,,38772359,BLIND,11376830,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1821x854,,,0,Consent Form end (Clone),1,A,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720186600510,05/07/2024 13:36:40,1720190200510,1,05/07/2024 15:36:40,172913,29,questionnaire-y173,,38772359,BLIND,11376830,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1821x854,,,0,Consent Form end (Clone),1,A,Consent,eligible,,,,,info,,END,,,,,
1,1720186808860,05/07/2024 13:40:08,1720190408860,1,05/07/2024 15:40:08,172913,29,questionnaire-y173,,38772471,BLIND,11377065,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1360x768,1360x641,,,0,Consent Form end (Clone),1,B,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720186811965,05/07/2024 13:40:11,1720190411965,1,05/07/2024 15:40:11,172913,29,questionnaire-y173,,38772471,BLIND,11377065,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1360x768,1360x641,,,0,Consent Form end (Clone),1,B,Consent,eligible,,,,,info,,END,,,,,
1,1720187004550,05/07/2024 13:43:24,1720190604550,1,05/07/2024 15:43:24,172913,29,questionnaire-y173,,38772563,BLIND,11377058,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,596x722,,,0,Consent Form end (Clone),1,D,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720187011466,05/07/2024 13:43:31,1720190611466,1,05/07/2024 15:43:31,172913,29,questionnaire-y173,,38772563,BLIND,11377058,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,596x722,,,0,Consent Form end (Clone),1,D,Consent,eligible,,,,,info,,END,,,,,
1,1720187073439,05/07/2024 13:44:33,1720190673439,1,05/07/2024 15:44:33,172913,29,questionnaire-y173,,38772588,BLIND,11377038,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,957x876,,,0,Consent Form end (Clone),1,C,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720187086889,05/07/2024 13:44:46,1720190686889,1,05/07/2024 15:44:46,172913,29,questionnaire-y173,,38772588,BLIND,11377038,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,957x876,,,0,Consent Form end (Clone),1,C,Consent,eligible,,,,,info,,END,,,,,
1,1720187550332,05/07/2024 13:52:30,1720191150332,1,05/07/2024 15:52:30,172913,29,questionnaire-y173,,38772812,BLIND,11377146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1245x587,,,0,Consent Form end (Clone),1,C,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720187564715,05/07/2024 13:52:44,1720191164715,1,05/07/2024 15:52:44,172913,29,questionnaire-y173,,38772812,BLIND,11377146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1245x587,,,0,Consent Form end (Clone),1,C,Consent,eligible,,,,,info,,END,,,,,
1,1720188347814,05/07/2024 14:05:47,1720191947814,1,05/07/2024 16:05:47,172913,29,questionnaire-y173,,38773156,BLIND,11377060,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x1024,1536x889,,,0,Consent Form end (Clone),1,F,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720188350017,05/07/2024 14:05:50,1720191950017,1,05/07/2024 16:05:50,172913,29,questionnaire-y173,,38773156,BLIND,11377060,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x1024,1536x889,,,0,Consent Form end (Clone),1,F,Consent,eligible,,,,,info,,END,,,,,
1,1720188503567,05/07/2024 14:08:23,1720192103567,1,05/07/2024 16:08:23,172913,29,questionnaire-y173,,38773187,BLIND,11376932,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x773,,,0,Consent Form end (Clone),1,E,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720188517411,05/07/2024 14:08:37,1720192117411,1,05/07/2024 16:08:37,172913,29,questionnaire-y173,,38773187,BLIND,11376932,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x773,,,0,Consent Form end (Clone),1,E,Consent,eligible,,,,,info,,END,,,,,
3,1720188565034,05/07/2024 14:09:25,1720192165034,1,05/07/2024 16:09:25,172913,29,questionnaire-y173,,38773187,BLIND,11376932,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x773,,,0,Consent Form end (Clone),1,E,Consent,eligible,,,,,info,,BEGIN,,,,,
4,1720188565036,05/07/2024 14:09:25,1720192165036,1,05/07/2024 16:09:25,172913,29,questionnaire-y173,,38773187,BLIND,11376932,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x773,,,0,Consent Form end (Clone),1,E,Consent,eligible,,,,,info,,END,,,,,
1,1720188881669,05/07/2024 14:14:41,1720192481669,1,05/07/2024 16:14:41,172913,29,questionnaire-y173,,38773377,BLIND,11377190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,2000x966,,,0,Consent Form end (Clone),1,E,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720188890812,05/07/2024 14:14:50,1720192490812,1,05/07/2024 16:14:50,172913,29,questionnaire-y173,,38773377,BLIND,11377190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,2000x966,,,0,Consent Form end (Clone),1,E,Consent,eligible,,,,,info,,END,,,,,
1,1720188179999,05/07/2024 14:02:59,1720191779999,1,05/07/2024 16:02:59,172913,29,questionnaire-y173,,38773094,BLIND,11377297,,complete,,,computer,Desktop or Laptop,Windows 10,AVG Secure Browser 126.0.0.0,3440x1440,3440x1279,,,0,Consent Form end (Clone),1,F,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720188183957,05/07/2024 14:03:03,1720191783957,1,05/07/2024 16:03:03,172913,29,questionnaire-y173,,38773094,BLIND,11377297,,complete,,,computer,Desktop or Laptop,Windows 10,AVG Secure Browser 126.0.0.0,3440x1440,3440x1279,,,0,Consent Form end (Clone),1,F,Consent,eligible,,,,,info,,END,,,,,
1,1720188398103,05/07/2024 14:06:38,1720191998103,1,05/07/2024 16:06:38,172913,29,questionnaire-y173,,38773171,BLIND,11377283,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x559,,,0,Consent Form end (Clone),1,A,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720188402039,05/07/2024 14:06:42,1720192002039,1,05/07/2024 16:06:42,172913,29,questionnaire-y173,,38773171,BLIND,11377283,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x559,,,0,Consent Form end (Clone),1,A,Consent,eligible,,,,,info,,END,,,,,
1,1720188733875,05/07/2024 14:12:13,1720192333875,1,05/07/2024 16:12:13,172913,29,questionnaire-y173,,38773311,BLIND,11377326,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x945,,,0,Consent Form end (Clone),1,A,Consent,eligible,,,,,info,,BEGIN,,,,,
